arrived_at,num_prefill_tokens,num_decode_tokens
0.7071201776370573,47102,350
1.3942347822913082,279862,350
2.0956350763719716,81184,350
2.177927514563614,1373836,350
2.2033502791807837,2461162,350
2.6306033720355337,26003,350
3.0452976938759964,41952,350
3.964208269331731,150211,350
3.9875300920327628,279386,350
4.295342105721929,26259,350
4.316058666544814,283699,350
4.636359733610685,104033,350
5.145573660929452,144764,350
5.259366256397073,116080,350
5.621597333650477,12574,350
5.666824761246427,113218,350
5.693759251655306,155609,350
5.786459016988363,443165,350
6.051517627391351,351856,350
6.172983900843848,30017,350
6.539862121377267,52080,350
6.605619877910303,617656,350
7.146199367364556,18050,350
7.507106974192279,163193,350
7.699988195946103,28460,350
7.822660756626049,112369,350
7.9559900770078915,163193,350
7.978659826141907,254710,350
8.031492842134423,206590,350
8.233057680841554,323956,350
8.34737539735915,217079,350
8.719200943701829,899024,350
8.927580540000688,30316,350
8.997559938323635,4063051,350
9.13317415486995,155188,350
9.32186731286716,116071,350
9.42299477211357,195266,350
9.517674542968368,45851,350
9.776178861260293,55541,350
9.863516275651117,695002,350
10.255781694778141,282826,350
10.664859337791643,28714,350
10.983707257781406,1480148,350
11.005186183658004,379225,350
11.33873544887058,1131859,350
11.737070151183866,93928,350
12.067081813377227,97294,350
12.149449201682057,56146,350
12.243842199045595,573499,350
12.292588054134301,196032,350
12.396812616690614,450571,350
12.403030192105257,2173451,350
12.452252661551055,201924,350
12.839034086417866,30017,350
14.01425651911929,150211,350
14.180003016880653,112424,350
14.263544105586778,382492,350
14.380531239088906,13256,350
14.486808363481527,43146,350
14.52493589384141,573499,350
14.843560933509531,21214,350
15.248222361014662,18694,350
15.691695634733135,167856,350
17.253425868780127,21003,350
17.87303182018506,24140,350
18.356815890919055,241740,350
18.663725150323938,298003,350
18.8379969735477,323988,350
18.851071548921773,323942,350
19.132425309751245,102422,350
19.315185041366817,31286,350
19.758703092869638,1546006,350
20.355174146150887,142307,350
20.45284144459126,113234,350
20.46747400965118,88158,350
20.73948054939317,175299,350
21.49048625521495,4063156,350
21.73197790127626,155579,350
22.358725808877548,1562167,350
22.5802007339775,89004,350
22.966669571519827,18082,350
23.051605746426826,121039,350
23.091140231967618,121039,350
23.133046359244176,70995,350
23.16765880573685,16634,350
23.183739134829064,21214,350
23.688619485268617,53187,350
23.820565073141243,92223,350
23.934133091572154,255501,350
24.20912113115784,33598,350
24.264199794530832,48812,350
24.828403453898964,2612782,350
25.208390524322628,142883,350
25.305226464322836,175299,350
25.364224056785318,1545718,350
25.52040629480548,173745,350
25.610062432983938,34327,350
25.632338520893455,32122,350
25.780444343967606,140625,350
26.4427615688797,213110,350
26.739482138691564,53926,350
27.646073675636316,1545939,350
28.24796553596959,35287,350
28.57675732974653,88343,350
29.121051563599426,32242,350
29.33485470582498,1545766,350
29.6489280164135,28929,350
29.76075710057672,238835,350
29.825184786384217,377008,350
30.45604284047926,13084,350
30.497308417529336,121029,350
30.552572827826538,45851,350
30.64382039770174,146374,350
30.928379038929318,51013,350
31.050096414229458,899024,350
31.25141492461621,765830,350
31.886644013123483,28573,350
32.34009114136885,184026,350
32.684575550306405,301853,350
32.73485494161777,178082,350
33.0846846288804,91088,350
33.21835472640978,652448,350
33.25475578431971,1131859,350
33.37223393668942,66504,350
33.39298612380451,71877,350
33.66212881501656,279862,350
33.947916144865445,89004,350
34.03447500054339,72425,350
34.04795777025695,140210,350
34.85069613701887,196623,350
35.08828412511705,61089,350
35.525952592702524,21050,350
35.62971579449984,20892,350
36.122774871940436,20386,350
36.605501757121644,62334,350
36.63289357458083,143673,350
38.23041994870378,116071,350
38.428536471678974,22411,350
38.83964189028785,137654,350
38.91131805254114,149956,350
39.200677272068546,213438,350
39.284866386376386,164605,350
39.75955607385953,24037,350
39.89575476564844,48812,350
40.12490099729921,81184,350
40.28021587183325,217079,350
40.50183647512461,140114,350
40.64074851571429,66471,350
40.82104084985309,31195,350
40.82948835322562,23771,350
41.29640275925503,142277,350
42.03453463817804,22205,350
42.2054050889813,175299,350
43.20660782330291,891285,350
43.256045028046366,166964,350
44.07505903067478,66471,350
44.18222209959355,179901,350
44.37888629375302,224234,350
45.095649320738715,899024,350
45.13298018336527,98145,350
45.189152230448,42799,350
45.58401359911015,4063156,350
45.872948576022154,219434,350
45.95764529359449,21431,350
46.088044791591024,21431,350
46.308589218271045,162715,350
46.867340801113855,60529,350
46.97272915416123,61166,350
47.19774822893334,160489,350
47.3019203525913,459989,350
47.391425797694794,143290,350
48.01893820786189,2253483,350
48.182639101321705,53187,350
48.57658770969233,323988,350
48.66561787962551,30017,350
48.72033408374643,112541,350
49.05633638409612,293350,350
49.47323446237506,164605,350
49.75290694615516,21003,350
50.102128008811626,1545966,350
50.40179048686201,108256,350
50.7229540018597,1545766,350
51.38609594347581,35478,350
52.216528016929765,66743,350
52.411338999448084,18685,350
52.438028686948726,46537,350
52.85089171785988,345995,350
53.09977218435441,35478,350
53.817556474681496,164605,350
54.12475452938026,2154194,350
54.16601030141653,166490,350
54.47460070812361,18050,350
54.642966799134584,629129,350
54.676830369555034,27972,350
54.757374519592275,292752,350
55.77973910582616,137654,350
55.89824712336054,1545634,350
55.97415620362339,21268,350
56.104775608270884,48364,350
56.71282101262968,382492,350
57.03306694691579,130651,350
57.0912155026205,42493,350
57.0936065093361,165563,350
57.22243695509139,22586,350
57.266738999443895,20137,350
57.874816082384584,142307,350
57.90616555185423,27319,350
58.10741337250435,31109,350
58.40668615702547,92227,350
59.25080539051277,282826,350
59.33624014239172,695002,350
59.84676364230728,116063,350
60.071372281134394,268311,350
60.58020170526756,40119,350
60.68553407820191,71138,350
60.78340731036198,30169,350
60.85775231786354,112518,350
61.16478079489605,1002204,350
61.35584744492407,140210,350
61.61057665447263,635169,350
61.98787911767418,33598,350
62.32731365796655,30017,350
62.63475433050908,174772,350
63.04615069513923,165144,350
63.05627917262319,126119,350
63.49890854141328,48364,350
63.8813824463025,18050,350
64.0104010178097,174735,350
64.08090906390665,59374,350
64.28991330380656,249249,350
64.88570617031792,3364519,350
64.98156736548329,22355,350
65.40312302373387,31195,350
66.2763753439265,39977,350
66.39367671766018,148251,350
67.65919794140426,1002204,350
67.67696146573532,546874,350
67.6878982232728,165563,350
68.23416549506867,175299,350
68.42398554075982,351856,350
68.60223439409668,2253483,350
69.17846300923907,166964,350
69.9064040994326,1545966,350
70.14883892370582,240169,350
70.76841403812243,31109,350
71.06561105201722,24140,350
71.21310015878105,3150519,350
71.28465678132278,163193,350
71.68958773602667,60529,350
72.31925939593742,86355,350
73.10452026795576,28890,350
73.19334692895025,2173451,350
73.49505271826314,166584,350
73.64602431553658,34327,350
74.14953267429577,173767,350
74.21444869309914,117521,350
74.23178589452867,49203,350
74.33793709961405,22411,350
74.35871955969716,36901,350
74.49727947120378,14494,350
74.64077359125612,4270809,350
74.67412335366166,49203,350
75.58213225861354,213438,350
75.67100882717332,27972,350
76.02299936442829,132995,350
76.08203482699582,116080,350
76.23167216704978,30316,350
76.2582144357805,92201,350
76.29287383900483,31109,350
76.29615361424338,196623,350
76.7712615735708,2461162,350
76.87574826061147,112567,350
77.07946370716087,24140,350
77.33503620413987,62334,350
77.38792238941011,285739,350
78.25061267445263,70889,350
78.41139042752097,104033,350
78.43355961263602,287670,350
78.46533723948892,2875027,350
78.61131762330204,30889,350
78.64866795915097,293350,350
78.7446463544677,181656,350
78.96327422863534,112369,350
78.97547925978485,238835,350
79.08103654052661,4063051,350
79.54276835177515,268311,350
79.56468650171065,22752,350
79.8500859058524,34024,350
79.86492997819163,11840,350
80.65260903069664,32738,350
80.72737252575021,22752,350
80.7994554981006,144764,350
81.12007521166777,112424,350
81.7845948885892,25735,350
82.72216457369649,124431,350
83.12855463024997,20427,350
83.63667569785079,2242798,350
83.95927753834724,79322,350
84.01590594428221,48812,350
84.35874494723092,2253483,350
84.40782738664645,28339,350
84.69875759310776,207682,350
84.92442167440552,498014,350
85.02958766596316,142307,350
85.23845362604033,46580,350
85.50382251932662,150256,350
85.57197453593953,2067699,350
85.69494007012042,112567,350
85.81927188315665,48364,350
85.85233795849942,2154194,350
85.93752783046024,21003,350
86.23931067558327,298003,350
86.59080930649087,533994,350
86.75961198817005,86649,350
86.93606481689527,206100,350
87.05308222270182,1214326,350
87.39620549001545,27990,350
87.5156886112162,30889,350
87.79750282633971,70995,350
87.98577092112522,157201,350
88.16232417261048,79212,350
89.00739943439252,345995,350
89.6382387589524,247752,350
89.91881171527469,155609,350
90.26966619406845,17575,350
90.313186817093,34327,350
90.44951141276461,121029,350
90.83265686362199,28573,350
91.13354251225572,500128,350
91.20316465270834,142277,350
92.1166480309897,377008,350
92.12793613900023,48364,350
92.45539607534768,166490,350
92.48375714108873,174815,350
93.2064920935812,144764,350
