arrived_at,num_prefill_tokens,num_decode_tokens
0.48639180196963533,18206,14139
0.5099489500592211,19577,9713
1.4356541007842956,16972,11836
1.6378187577118268,21556,13131
1.787468221641887,21640,11351
2.3960224297095634,18077,11780
2.85882356652008,20668,10546
3.119738771242233,22740,13407
3.572399932880461,20449,9121
4.077020775302174,19371,13112
4.508199477035274,17064,11863
4.52389095066294,22536,11297
4.594958411890725,21129,12968
5.3846451540580915,22973,16000
5.408221686056305,20192,8724
5.449209802975524,17964,6000
5.835037306607399,21354,7675
5.915156242896408,23455,7576
6.356875424911262,19862,15045
6.428998296647503,17792,10956
7.11310039002129,16822,15297
7.187241351654598,17534,12711
7.558650187213259,21466,7447
7.581230792602768,19774,8225
8.022114278021135,23925,9962
8.511126350835093,17229,7310
8.659200928056322,16308,11458
9.452009572267057,17421,9937
9.812747252844055,16772,8589
10.18231524681522,20968,9364
10.616019364070764,23329,8410
12.067779728749095,21538,15235
12.418388175595586,19831,10207
13.00442769809358,18547,11847
13.595607837701829,16257,7170
13.677327220410193,19468,7113
13.748737591534212,21591,9392
14.001773765722604,19315,6520
14.617333751015122,20664,7671
14.931599213713568,20037,14515
15.207981076444758,21085,11062
15.662948491234761,19576,10822
17.079472425523807,22725,6000
17.969076952556225,22196,11922
20.651535952853223,20636,8644
22.060917225342962,19163,8740
22.537708871028364,17385,15357
22.752773632890026,17281,11442
23.431832779654826,18071,15266
24.487428660834173,18825,16000
24.600578767566496,16031,7828
24.64003525299406,20217,6957
24.640395133517018,17763,7599
25.11585998796711,20137,7463
25.780851042702892,16200,16000
26.102307876239387,21338,16000
27.040419398720807,22187,7218
27.445384457151984,20155,8352
27.697696473285582,21930,7012
27.91356357877713,20052,8797
28.585059311894813,19000,9519
28.642285434433425,23864,7590
28.717750251148495,17606,10538
29.11228269923558,23935,10228
29.528773649366535,20203,6912
29.706402068952713,22044,13509
29.82808881266446,19107,16000
30.787053019305006,23362,13152
30.91843176887857,19771,14576
31.188869811513964,19307,10948
31.207552341738072,21905,11330
31.83593722456693,16999,6778
32.18961935830514,22073,10987
32.826181052316564,18713,6000
34.25152015256344,19871,12865
36.29759618727056,20358,6000
36.741221652660734,21317,11532
36.76384520864808,23903,6846
36.92826065283476,18026,6307
38.44525620002699,16279,6431
